Jahr,Quartier,Zimmeranzahl,MedianPreis,PreisProQm,Zimmeranzahl_num
2012,Saatlen,1-Zimmer,365000.0,10909.0,1
2012,Saatlen,2-Zimmer,530000.0,5761.0,2
2012,Saatlen,3-Zimmer,895000.0,9639.0,3
2012,Saatlen,4-Zimmer,900000.0,6818.0,4
2012,Saatlen,5-Zimmer,815000.0,5780.0,5
2012,Saatlen,6-Zimmer und mehr,0.0,0.0,6
2012,Schwamendingen-Mitte,1-Zimmer,435800.0,10083.0,1
2012,Schwamendingen-Mitte,2-Zimmer,777500.0,7623.0,2
2012,Schwamendingen-Mitte,3-Zimmer,945000.0,7559.0,3
2012,Schwamendingen-Mitte,4-Zimmer,651000.0,6510.0,4
2012,Schwamendingen-Mitte,5-Zimmer,1030000.0,7357.0,5
2012,Schwamendingen-Mitte,6-Zimmer und mehr,2331000.0,13712.0,6
2012,Hirzenbach,1-Zimmer,0.0,0.0,1
2012,Hirzenbach,2-Zimmer,0.0,0.0,2
2012,Hirzenbach,3-Zimmer,508000.0,7815.0,3
2012,Hirzenbach,4-Zimmer,1025000.0,9020.0,4
2012,Hirzenbach,5-Zimmer,767500.0,6102.0,5
2012,Hirzenbach,6-Zimmer und mehr,1834615.0,10046.5,6
2013,Ganze Stadt,1-Zimmer,315430.0,10517.0,1
2013,Ganze Stadt,2-Zimmer,800000.0,8783.0,2
2013,Ganze Stadt,3-Zimmer,940000.0,9133.0,3
2013,Ganze Stadt,4-Zimmer,1237500.0,10047.0,4
2013,Ganze Stadt,5-Zimmer,1600000.0,11422.0,5
2013,Ganze Stadt,6-Zimmer und mehr,2000000.0,12127.0,6
2013,Kreis 1,1-Zimmer,566000.0,19517.0,1
2013,Kreis 1,2-Zimmer,975310.0,13764.5,2
2013,Kreis 1,3-Zimmer,1200000.0,13333.0,3
2013,Kreis 1,4-Zimmer,1100000.0,14474.0,4
2013,Kreis 1,5-Zimmer,1485000.0,11250.0,5
2013,Kreis 1,6-Zimmer und mehr,1675000.0,8957.0,6
2013,Rathaus,1-Zimmer,566000.0,19517.0,1
2013,Rathaus,2-Zimmer,959810.0,15563.5,2
2013,Rathaus,3-Zimmer,1470000.0,15313.0,3
2013,Rathaus,4-Zimmer,1100000.0,14474.0,4
2013,Rathaus,5-Zimmer,1485000.0,11250.0,5
2013,Rathaus,6-Zimmer und mehr,1675000.0,8957.0,6
2013,Hochschulen,1-Zimmer,0.0,0.0,1
2013,Hochschulen,2-Zimmer,1200000.0,19672.0,2
2013,Hochschulen,3-Zimmer,0.0,0.0,3
2013,Hochschulen,4-Zimmer,0.0,0.0,4
2013,Hochschulen,5-Zimmer,1200000.0,8889.0,5
2013,Hochschulen,6-Zimmer und mehr,0.0,0.0,6
2013,Lindenhof,1-Zimmer,502500.0,12850.5,1
2013,Lindenhof,2-Zimmer,1050440.0,13491.5,2
2013,Lindenhof,3-Zimmer,1200000.0,13333.0,3
2013,Lindenhof,4-Zimmer,1940350.0,19554.0,4
2013,Lindenhof,5-Zimmer,2225000.0,16985.0,5
2013,Lindenhof,6-Zimmer und mehr,0.0,0.0,6
2013,City,1-Zimmer,0.0,0.0,1
2013,City,2-Zimmer,0.0,0.0,2
2013,City,3-Zimmer,1500000.0,11450.0,3
2013,City,4-Zimmer,1600000.0,13600.0,4
2013,City,5-Zimmer,393710.0,2642.0,5
2013,City,6-Zimmer und mehr,0.0,0.0,6
2013,Kreis 2,1-Zimmer,810000.0,12800.0,1
2013,Kreis 2,2-Zimmer,1200000.0,16216.0,2
2013,Kreis 2,3-Zimmer,880000.0,10476.0,3
2013,Kreis 2,4-Zimmer,781930.0,8839.0,4
2013,Kreis 2,5-Zimmer,1310000.0,10480.0,5
2013,Kreis 2,6-Zimmer und mehr,2190000.0,10561.0,6
2013,Wollishofen,1-Zimmer,810000.0,12434.0,1
2013,Wollishofen,2-Zimmer,1200000.0,16216.0,2
2013,Wollishofen,3-Zimmer,1130000.0,11368.0,3
2013,Wollishofen,4-Zimmer,615000.0,6859.0,4
2013,Wollishofen,5-Zimmer,1310000.0,10480.0,5
2013,Wollishofen,6-Zimmer und mehr,2190000.0,10561.0,6
2013,Leimbach,1-Zimmer,0.0,0.0,1
2013,Leimbach,2-Zimmer,635590.0,9057.0,2
2013,Leimbach,3-Zimmer,425000.0,4797.0,3
2013,Leimbach,4-Zimmer,405000.0,4010.0,4
2013,Leimbach,5-Zimmer,1485000.0,10771.0,5
2013,Leimbach,6-Zimmer und mehr,1210000.0,7129.5,6
2013,Enge,1-Zimmer,880000.0,15714.0,1
2013,Enge,2-Zimmer,1151605.0,14987.5,2
2013,Enge,3-Zimmer,1780000.0,16552.0,3
2013,Enge,4-Zimmer,1170570.0,10977.0,4
2013,Enge,5-Zimmer,2400000.0,15789.0,5
2013,Enge,6-Zimmer und mehr,3100000.0,15682.0,6
2013,Kreis 3,1-Zimmer,237500.0,8282.0,1
2013,Kreis 3,2-Zimmer,795000.0,8443.0,2
2013,Kreis 3,3-Zimmer,910000.0,8364.0,3
2013,Kreis 3,4-Zimmer,1097500.0,7917.0,4
2013,Kreis 3,5-Zimmer,1387500.0,7042.0,5
2013,Kreis 3,6-Zimmer und mehr,2637500.0,11166.0,6
2013,Alt-Wiedikon,1-Zimmer,325000.0,11207.0,1
2013,Alt-Wiedikon,2-Zimmer,830000.0,8491.0,2
2013,Alt-Wiedikon,3-Zimmer,910000.0,8333.0,3
2013,Alt-Wiedikon,4-Zimmer,1097500.0,7917.0,4
2013,Alt-Wiedikon,5-Zimmer,1387500.0,7042.0,5
2013,Alt-Wiedikon,6-Zimmer und mehr,2061875.0,10586.5,6
2013,Friesenberg,1-Zimmer,375000.0,12660.0,1
2013,Friesenberg,2-Zimmer,570000.0,10364.0,2
2013,Friesenberg,3-Zimmer,790000.0,10395.0,3
2013,Friesenberg,4-Zimmer,870000.0,8431.0,4
2013,Friesenberg,5-Zimmer,1050000.0,8015.0,5
2013,Friesenberg,6-Zimmer und mehr,0.0,0.0,6
2013,Sihlfeld,1-Zimmer,150000.0,5357.0,1
2013,Sihlfeld,2-Zimmer,520000.0,7615.0,2
2013,Sihlfeld,3-Zimmer,1195000.0,15214.0,3
2013,Sihlfeld,4-Zimmer,1650000.0,12651.0,4
2013,Sihlfeld,5-Zimmer,1850000.0,10882.0,5
2013,Sihlfeld,6-Zimmer und mehr,2990000.0,12723.0,6
2013,Kreis 4,1-Zimmer,247750.0,7931.0,1
2013,Kreis 4,2-Zimmer,985000.0,11124.0,2
2013,Kreis 4,3-Zimmer,1053000.0,9140.0,3
2013,Kreis 4,4-Zimmer,1445000.0,9848.0,4
2013,Kreis 4,5-Zimmer,2297500.0,12376.0,5
2013,Kreis 4,6-Zimmer und mehr,6014000.0,19654.0,6
2013,Werd,1-Zimmer,0.0,0.0,1
2013,Werd,2-Zimmer,0.0,0.0,2
2013,Werd,3-Zimmer,1283750.0,16045.5,3
2013,Werd,4-Zimmer,1575000.0,14925.0,4
2013,Werd,5-Zimmer,0.0,0.0,5
2013,Werd,6-Zimmer und mehr,0.0,0.0,6
2013,Langstrasse,1-Zimmer,370000.0,11024.0,1
2013,Langstrasse,2-Zimmer,985000.0,11124.0,2
2013,Langstrasse,3-Zimmer,1109000.0,9147.0,3
2013,Langstrasse,4-Zimmer,1445000.0,9848.0,4
2013,Langstrasse,5-Zimmer,2297500.0,12376.0,5
2013,Langstrasse,6-Zimmer und mehr,6014000.0,19654.0,6
2013,Hard,1-Zimmer,210000.0,7241.0,1
2013,Hard,2-Zimmer,515000.0,9884.0,2
2013,Hard,3-Zimmer,650000.0,8442.0,3
2013,Hard,4-Zimmer,1022040.0,10698.0,4
2013,Hard,5-Zimmer,0.0,0.0,5
2013,Hard,6-Zimmer und mehr,0.0,0.0,6
2013,Kreis 5,1-Zimmer,974295.0,15078.5,1
2013,Kreis 5,2-Zimmer,1020000.0,8725.0,2
2013,Kreis 5,3-Zimmer,1660000.0,13175.0,3
2013,Kreis 5,4-Zimmer,2525000.0,15508.0,4
2013,Kreis 5,5-Zimmer,3110000.0,13761.0,5
2013,Kreis 5,6-Zimmer und mehr,3791005.0,11937.0,6
2013,Gewerbeschule,1-Zimmer,450000.0,11325.0,1
2013,Gewerbeschule,2-Zimmer,276500.0,4533.0,2
2013,Gewerbeschule,3-Zimmer,960000.0,9231.0,3
2013,Gewerbeschule,4-Zimmer,981250.0,8506.0,4
2013,Gewerbeschule,5-Zimmer,2107500.0,9802.5,5
2013,Gewerbeschule,6-Zimmer und mehr,1340000.0,7053.0,6
2013,Escher Wyss,1-Zimmer,1050000.0,15688.0,1
2013,Escher Wyss,2-Zimmer,1100000.0,8873.0,2
2013,Escher Wyss,3-Zimmer,1660000.0,13175.0,3
2013,Escher Wyss,4-Zimmer,2525000.0,15508.0,4
2013,Escher Wyss,5-Zimmer,3110000.0,13761.0,5
2013,Escher Wyss,6-Zimmer und mehr,6242010.0,16821.0,6
2013,Kreis 6,1-Zimmer,487680.0,13455.0,1
2013,Kreis 6,2-Zimmer,465000.0,7017.0,2
2013,Kreis 6,3-Zimmer,972250.0,11763.0,3
2013,Kreis 6,4-Zimmer,1625000.0,16100.0,4
2013,Kreis 6,5-Zimmer,1149500.0,8545.0,5
2013,Kreis 6,6-Zimmer und mehr,2550000.0,15615.0,6
2013,Unterstrass,1-Zimmer,395895.0,12237.0,1
2013,Unterstrass,2-Zimmer,500000.0,7133.0,2
2013,Unterstrass,3-Zimmer,850000.0,11383.0,3
2013,Unterstrass,4-Zimmer,1370000.0,11913.0,4
2013,Unterstrass,5-Zimmer,1190000.0,9769.0,5
2013,Unterstrass,6-Zimmer und mehr,2365000.0,12814.0,6
2013,Oberstrass,1-Zimmer,502500.0,13750.0,1
2013,Oberstrass,2-Zimmer,430000.0,6900.0,2
2013,Oberstrass,3-Zimmer,1450000.0,12609.0,3
2013,Oberstrass,4-Zimmer,1812500.0,16175.0,4
2013,Oberstrass,5-Zimmer,1149500.0,8515.0,5
2013,Oberstrass,6-Zimmer und mehr,2690000.0,15669.0,6
2013,Kreis 7,1-Zimmer,160000.0,4195.0,1
2013,Kreis 7,2-Zimmer,1340000.0,13889.0,2
2013,Kreis 7,3-Zimmer,1560500.0,15239.0,3
2013,Kreis 7,4-Zimmer,1575000.0,14191.0,4
2013,Kreis 7,5-Zimmer,1830000.0,12710.0,5
2013,Kreis 7,6-Zimmer und mehr,2125850.0,14263.0,6
2013,Fluntern,1-Zimmer,605000.0,14146.0,1
2013,Fluntern,2-Zimmer,1340000.0,14725.0,2
2013,Fluntern,3-Zimmer,1350000.0,15517.0,3
2013,Fluntern,4-Zimmer,2195000.0,14860.0,4
2013,Fluntern,5-Zimmer,2040000.0,15045.0,5
2013,Fluntern,6-Zimmer und mehr,2079000.0,19250.0,6
2013,Hottingen,1-Zimmer,370000.0,12567.0,1
2013,Hottingen,2-Zimmer,1600000.0,15444.0,2
2013,Hottingen,3-Zimmer,715000.0,8087.0,3
2013,Hottingen,4-Zimmer,1500000.0,13636.0,4
2013,Hottingen,5-Zimmer,1800000.0,11571.0,5
2013,Hottingen,6-Zimmer und mehr,3370000.0,14042.0,6
2013,Hirslanden,1-Zimmer,1092500.0,19337.5,1
2013,Hirslanden,2-Zimmer,1002500.0,14519.0,2
2013,Hirslanden,3-Zimmer,2500000.0,24752.0,3
2013,Hirslanden,4-Zimmer,2740000.0,23019.0,4
2013,Hirslanden,5-Zimmer,1730000.0,13206.0,5
2013,Hirslanden,6-Zimmer und mehr,2172700.0,14485.0,6
2013,Witikon,1-Zimmer,160000.0,4195.0,1
2013,Witikon,2-Zimmer,390000.0,6598.0,2
2013,Witikon,3-Zimmer,2700000.0,22064.0,3
2013,Witikon,4-Zimmer,440000.0,4195.0,4
2013,Witikon,5-Zimmer,1350000.0,9184.0,5
2013,Witikon,6-Zimmer und mehr,1630000.0,10062.0,6
2013,Kreis 8,1-Zimmer,550000.0,16827.0,1
2013,Kreis 8,2-Zimmer,634620.0,11603.0,2
2013,Kreis 8,3-Zimmer,1200000.0,12850.0,3
2013,Kreis 8,4-Zimmer,1750000.0,13560.0,4
2013,Kreis 8,5-Zimmer,3000000.0,15200.0,5
2013,Kreis 8,6-Zimmer und mehr,2580770.0,15349.0,6
2013,Seefeld,1-Zimmer,750000.0,24194.0,1
2013,Seefeld,2-Zimmer,1240000.0,17532.0,2
2013,Seefeld,3-Zimmer,1550000.0,20667.0,3
2013,Seefeld,4-Zimmer,1953505.0,16818.5,4
2013,Seefeld,5-Zimmer,3600000.0,15319.0,5
2013,Seefeld,6-Zimmer und mehr,2175000.0,11569.0,6
2013,Mühlebach,1-Zimmer,350000.0,9459.0,1
2013,Mühlebach,2-Zimmer,550000.0,7857.0,2
2013,Mühlebach,3-Zimmer,955000.0,12850.0,3
2013,Mühlebach,4-Zimmer,3112500.0,18616.0,4
2013,Mühlebach,5-Zimmer,3000000.0,15075.0,5
2013,Mühlebach,6-Zimmer und mehr,3500000.0,15210.0,6
2013,Weinegg,1-Zimmer,1118580.0,18164.0,1
2013,Weinegg,2-Zimmer,719230.0,15349.0,2
2013,Weinegg,3-Zimmer,1400000.0,11475.0,3
2013,Weinegg,4-Zimmer,1250000.0,11006.0,4
2013,Weinegg,5-Zimmer,1900000.0,15200.0,5
2013,Weinegg,6-Zimmer und mehr,2580770.0,15349.0,6
2013,Kreis 9,1-Zimmer,335000.0,8214.0,1
2013,Kreis 9,2-Zimmer,780000.0,11818.0,2
2013,Kreis 9,3-Zimmer,860000.0,9149.0,3
2013,Kreis 9,4-Zimmer,765000.0,7353.0,4
2013,Kreis 9,5-Zimmer,1360000.0,8500.0,5
2013,Kreis 9,6-Zimmer und mehr,1430000.0,8868.0,6
2013,Albisrieden,1-Zimmer,335000.0,8214.0,1
2013,Albisrieden,2-Zimmer,711000.0,11850.0,2
2013,Albisrieden,3-Zimmer,860000.0,9149.0,3
2013,Albisrieden,4-Zimmer,665000.0,6559.0,4
2013,Albisrieden,5-Zimmer,1075000.0,6587.0,5
2013,Albisrieden,6-Zimmer und mehr,1515000.0,8868.0,6
2013,Altstetten,1-Zimmer,950000.0,12582.0,1
2013,Altstetten,2-Zimmer,780000.0,11818.0,2
2013,Altstetten,3-Zimmer,860000.0,8986.0,3
2013,Altstetten,4-Zimmer,1000000.0,7520.0,4
2013,Altstetten,5-Zimmer,1585000.0,8522.0,5
2013,Altstetten,6-Zimmer und mehr,1593750.0,10105.0,6
2013,Kreis 10,1-Zimmer,280000.0,8000.0,1
2013,Kreis 10,2-Zimmer,640000.0,10127.0,2
2013,Kreis 10,3-Zimmer,990000.0,11363.0,3
2013,Kreis 10,4-Zimmer,1349000.0,12092.0,4
2013,Kreis 10,5-Zimmer,1778000.0,11422.0,5
2013,Kreis 10,6-Zimmer und mehr,2614500.0,14074.0,6
2013,Höngg,1-Zimmer,280000.0,8000.0,1
2013,Höngg,2-Zimmer,675000.0,10000.0,2
2013,Höngg,3-Zimmer,950000.0,11310.0,3
2013,Höngg,4-Zimmer,1250000.0,11200.0,4
2013,Höngg,5-Zimmer,1460000.0,9299.0,5
2013,Höngg,6-Zimmer und mehr,1870000.0,10377.0,6
2013,Wipkingen,1-Zimmer,312500.0,6976.0,1
2013,Wipkingen,2-Zimmer,605000.0,10254.0,2
2013,Wipkingen,3-Zimmer,1089000.0,11463.0,3
2013,Wipkingen,4-Zimmer,1369000.0,12313.0,4
2013,Wipkingen,5-Zimmer,1796000.0,11447.0,5
2013,Wipkingen,6-Zimmer und mehr,2614500.0,14074.0,6
2013,Kreis 11,1-Zimmer,310000.0,10690.0,1
2013,Kreis 11,2-Zimmer,525000.0,9008.0,2
2013,Kreis 11,3-Zimmer,740000.0,8551.0,3
2013,Kreis 11,4-Zimmer,1013320.0,8889.0,4
2013,Kreis 11,5-Zimmer,912060.0,6505.0,5
2013,Kreis 11,6-Zimmer und mehr,1600000.0,7748.0,6
2013,Affoltern,1-Zimmer,182250.0,8381.0,1
2013,Affoltern,2-Zimmer,450000.0,8518.0,2
2013,Affoltern,3-Zimmer,735000.0,7525.0,3
2013,Affoltern,4-Zimmer,482500.0,4266.0,4
2013,Affoltern,5-Zimmer,1240000.0,8357.0,5
2013,Affoltern,6-Zimmer und mehr,3000000.0,8902.0,6
2013,Oerlikon,1-Zimmer,310430.0,10862.0,1
2013,Oerlikon,2-Zimmer,680000.0,10714.0,2
2013,Oerlikon,3-Zimmer,957500.0,10131.0,3
2013,Oerlikon,4-Zimmer,1220000.0,9693.0,4
2013,Oerlikon,5-Zimmer,1270000.0,8865.0,5
2013,Oerlikon,6-Zimmer und mehr,2000000.0,12579.0,6
2013,Seebach,1-Zimmer,400000.0,9071.5,1
2013,Seebach,2-Zimmer,255000.0,5100.0,2
2013,Seebach,3-Zimmer,575000.0,7508.0,3
2013,Seebach,4-Zimmer,830000.0,7545.0,4
2013,Seebach,5-Zimmer,912060.0,6020.0,5
2013,Seebach,6-Zimmer und mehr,840000.0,5284.0,6
2013,Kreis 12,1-Zimmer,590000.0,7375.0,1
2013,Kreis 12,2-Zimmer,900000.0,7064.0,2
2013,Kreis 12,3-Zimmer,946000.0,7346.0,3
2013,Kreis 12,4-Zimmer,1120000.0,7830.0,4
2013,Kreis 12,5-Zimmer,1388500.0,9630.0,5
2013,Kreis 12,6-Zimmer und mehr,1937310.0,11008.5,6
2013,Saatlen,1-Zimmer,365000.0,10909.0,1
2013,Saatlen,2-Zimmer,780000.0,10833.0,2
2013,Saatlen,3-Zimmer,930000.0,6118.0,3
2013,Saatlen,4-Zimmer,1100000.0,9958.0,4
2013,Saatlen,5-Zimmer,1310000.0,9704.0,5
2013,Saatlen,6-Zimmer und mehr,0.0,0.0,6
2013,Schwamendingen-Mitte,1-Zimmer,590000.0,7375.0,1
2013,Schwamendingen-Mitte,2-Zimmer,900000.0,7064.0,2
2013,Schwamendingen-Mitte,3-Zimmer,953000.0,7449.0,3
2013,Schwamendingen-Mitte,4-Zimmer,1451750.0,8650.0,4
2013,Schwamendingen-Mitte,5-Zimmer,1450000.0,9639.5,5
2013,Schwamendingen-Mitte,6-Zimmer und mehr,2331000.0,13712.0,6
2013,Hirzenbach,1-Zimmer,0.0,0.0,1
2013,Hirzenbach,2-Zimmer,0.0,0.0,2
2013,Hirzenbach,3-Zimmer,285000.0,4385.0,3
2013,Hirzenbach,4-Zimmer,830000.0,7830.0,4
2013,Hirzenbach,5-Zimmer,851250.0,6670.5,5
2013,Hirzenbach,6-Zimmer und mehr,1834615.0,10046.5,6
2014,Ganze Stadt,1-Zimmer,665000.0,11026.0,1
2014,Ganze Stadt,2-Zimmer,910000.0,11420.0,2
2014,Ganze Stadt,3-Zimmer,1060000.0,10703.0,3
2014,Ganze Stadt,4-Zimmer,1263000.0,10675.0,4
2014,Ganze Stadt,5-Zimmer,1720090.0,11170.0,5
2014,Ganze Stadt,6-Zimmer und mehr,2267500.0,12133.0,6
2014,Kreis 1,1-Zimmer,495000.0,17719.0,1
2014,Kreis 1,2-Zimmer,570000.0,8769.0,2
2014,Kreis 1,3-Zimmer,1470000.0,14176.0,3
2014,Kreis 1,4-Zimmer,1940350.0,19554.0,4
2014,Kreis 1,5-Zimmer,1342500.0,10069.5,5
2014,Kreis 1,6-Zimmer und mehr,1675000.0,8957.0,6
2014,Rathaus,1-Zimmer,487500.0,17551.5,1
2014,Rathaus,2-Zimmer,959810.0,15563.5,2
2014,Rathaus,3-Zimmer,1470000.0,15313.0,3
2014,Rathaus,4-Zimmer,1650000.0,13993.0,4
2014,Rathaus,5-Zimmer,1660000.0,10722.0,5
2014,Rathaus,6-Zimmer und mehr,1675000.0,8957.0,6
2014,Hochschulen,1-Zimmer,0.0,0.0,1
2014,Hochschulen,2-Zimmer,1200000.0,19672.0,2
2014,Hochschulen,3-Zimmer,0.0,0.0,3
2014,Hochschulen,4-Zimmer,0.0,0.0,4
2014,Hochschulen,5-Zimmer,1200000.0,8889.0,5
2014,Hochschulen,6-Zimmer und mehr,0.0,0.0,6
2014,Lindenhof,1-Zimmer,502500.0,12850.5,1
2014,Lindenhof,2-Zimmer,570000.0,8769.0,2
2014,Lindenhof,3-Zimmer,1800000.0,20000.0,3
2014,Lindenhof,4-Zimmer,1940350.0,19554.0,4
2014,Lindenhof,5-Zimmer,2225000.0,16985.0,5
2014,Lindenhof,6-Zimmer und mehr,0.0,0.0,6
2014,City,1-Zimmer,0.0,0.0,1
2014,City,2-Zimmer,0.0,0.0,2
2014,City,3-Zimmer,1500000.0,11450.0,3
2014,City,4-Zimmer,1600000.0,13600.0,4
2014,City,5-Zimmer,393710.0,2642.0,5
2014,City,6-Zimmer und mehr,0.0,0.0,6
2014,Kreis 2,1-Zimmer,810000.0,12800.0,1
2014,Kreis 2,2-Zimmer,615000.0,9500.0,2
2014,Kreis 2,3-Zimmer,735000.0,9333.0,3
2014,Kreis 2,4-Zimmer,1430000.0,12906.0,4
2014,Kreis 2,5-Zimmer,1695050.0,10637.0,5
2014,Kreis 2,6-Zimmer und mehr,1835760.0,11402.0,6
2014,Wollishofen,1-Zimmer,810000.0,12434.0,1
2014,Wollishofen,2-Zimmer,615000.0,9500.0,2
2014,Wollishofen,3-Zimmer,900000.0,10970.0,3
2014,Wollishofen,4-Zimmer,1640000.0,12906.0,4
2014,Wollishofen,5-Zimmer,1662900.0,10637.0,5
2014,Wollishofen,6-Zimmer und mehr,2530000.0,13204.0,6
2014,Leimbach,1-Zimmer,0.0,0.0,1
2014,Leimbach,2-Zimmer,635590.0,9057.0,2
2014,Leimbach,3-Zimmer,645000.0,8548.0,3
2014,Leimbach,4-Zimmer,1000000.0,9460.0,4
2014,Leimbach,5-Zimmer,1485000.0,10771.0,5
2014,Leimbach,6-Zimmer und mehr,1210000.0,7129.5,6
2014,Enge,1-Zimmer,880000.0,15714.0,1
2014,Enge,2-Zimmer,1151605.0,14987.5,2
2014,Enge,3-Zimmer,1780000.0,16552.0,3
2014,Enge,4-Zimmer,1245000.0,12327.0,4
2014,Enge,5-Zimmer,1731000.0,10903.0,5
2014,Enge,6-Zimmer und mehr,1835760.0,11402.0,6
2014,Kreis 3,1-Zimmer,330000.0,7434.0,1
2014,Kreis 3,2-Zimmer,607120.0,9458.0,2
2014,Kreis 3,3-Zimmer,950000.0,9135.0,3
2014,Kreis 3,4-Zimmer,910000.0,9100.0,4
2014,Kreis 3,5-Zimmer,1742500.0,11590.0,5
2014,Kreis 3,6-Zimmer und mehr,2637500.0,11166.0,6
2014,Alt-Wiedikon,1-Zimmer,330000.0,7434.0,1
2014,Alt-Wiedikon,2-Zimmer,524620.0,8210.0,2
2014,Alt-Wiedikon,3-Zimmer,770000.0,8501.0,3
2014,Alt-Wiedikon,4-Zimmer,952500.0,9525.0,4
2014,Alt-Wiedikon,5-Zimmer,1742500.0,12391.0,5
2014,Alt-Wiedikon,6-Zimmer und mehr,2061875.0,10586.5,6
2014,Friesenberg,1-Zimmer,375000.0,12660.0,1
2014,Friesenberg,2-Zimmer,570000.0,10364.0,2
2014,Friesenberg,3-Zimmer,790000.0,10395.0,3
2014,Friesenberg,4-Zimmer,620000.0,6019.0,4
2014,Friesenberg,5-Zimmer,1050000.0,8015.0,5
2014,Friesenberg,6-Zimmer und mehr,0.0,0.0,6
2014,Sihlfeld,1-Zimmer,352780.0,10272.0,1
2014,Sihlfeld,2-Zimmer,677500.0,11827.0,2
2014,Sihlfeld,3-Zimmer,2062500.0,25781.0,3
2014,Sihlfeld,4-Zimmer,1376050.0,12144.0,4
2014,Sihlfeld,5-Zimmer,1850000.0,10882.0,5
2014,Sihlfeld,6-Zimmer und mehr,2990000.0,12723.0,6
2014,Kreis 4,1-Zimmer,303000.0,6897.0,1
2014,Kreis 4,2-Zimmer,717500.0,10650.0,2
2014,Kreis 4,3-Zimmer,770000.0,10267.0,3
2014,Kreis 4,4-Zimmer,1663000.0,13845.0,4
2014,Kreis 4,5-Zimmer,2297500.0,12376.0,5
2014,Kreis 4,6-Zimmer und mehr,6014000.0,19654.0,6
2014,Werd,1-Zimmer,0.0,0.0,1
2014,Werd,2-Zimmer,0.0,0.0,2
2014,Werd,3-Zimmer,1097500.0,9562.0,3
2014,Werd,4-Zimmer,1575000.0,14925.0,4
2014,Werd,5-Zimmer,0.0,0.0,5
2014,Werd,6-Zimmer und mehr,0.0,0.0,6
2014,Langstrasse,1-Zimmer,370000.0,8409.0,1
2014,Langstrasse,2-Zimmer,717500.0,10650.0,2
2014,Langstrasse,3-Zimmer,770000.0,10267.0,3
2014,Langstrasse,4-Zimmer,1663000.0,13845.0,4
2014,Langstrasse,5-Zimmer,2297500.0,12376.0,5
2014,Langstrasse,6-Zimmer und mehr,6014000.0,19654.0,6
2014,Hard,1-Zimmer,165000.0,5690.0,1
2014,Hard,2-Zimmer,515000.0,9884.0,2
2014,Hard,3-Zimmer,635000.0,9135.0,3
2014,Hard,4-Zimmer,1022040.0,10698.0,4
2014,Hard,5-Zimmer,0.0,0.0,5
2014,Hard,6-Zimmer und mehr,0.0,0.0,6
2014,Kreis 5,1-Zimmer,702160.0,12807.0,1
2014,Kreis 5,2-Zimmer,1045000.0,12176.0,2
2014,Kreis 5,3-Zimmer,1235000.0,11800.0,3
2014,Kreis 5,4-Zimmer,1590000.0,12422.0,4
2014,Kreis 5,5-Zimmer,920000.0,6133.0,5
2014,Kreis 5,6-Zimmer und mehr,3791005.0,11937.0,6
2014,Gewerbeschule,1-Zimmer,450000.0,11325.0,1
2014,Gewerbeschule,2-Zimmer,705635.0,10203.0,2
2014,Gewerbeschule,3-Zimmer,882500.0,10805.0,3
2014,Gewerbeschule,4-Zimmer,981250.0,8506.0,4
2014,Gewerbeschule,5-Zimmer,2107500.0,9802.5,5
2014,Gewerbeschule,6-Zimmer und mehr,1340000.0,7053.0,6
2014,Escher Wyss,1-Zimmer,702160.0,12807.0,1
2014,Escher Wyss,2-Zimmer,1045000.0,12176.0,2
2014,Escher Wyss,3-Zimmer,1235000.0,11800.0,3
2014,Escher Wyss,4-Zimmer,1590000.0,12422.0,4
2014,Escher Wyss,5-Zimmer,920000.0,6133.0,5
2014,Escher Wyss,6-Zimmer und mehr,6242010.0,16821.0,6
2014,Kreis 6,1-Zimmer,502500.0,12664.0,1
2014,Kreis 6,2-Zimmer,716220.0,9509.0,2
2014,Kreis 6,3-Zimmer,763000.0,9737.0,3
2014,Kreis 6,4-Zimmer,1200000.0,9449.0,4
2014,Kreis 6,5-Zimmer,2124860.0,16607.0,5
2014,Kreis 6,6-Zimmer und mehr,1990000.0,11056.0,6
2014,Unterstrass,1-Zimmer,395895.0,12237.0,1
2014,Unterstrass,2-Zimmer,520000.0,10400.0,2
2014,Unterstrass,3-Zimmer,763000.0,9737.0,3
2014,Unterstrass,4-Zimmer,1200000.0,9449.0,4
2014,Unterstrass,5-Zimmer,1480000.0,12333.0,5
2014,Unterstrass,6-Zimmer und mehr,1990000.0,11056.0,6
2014,Oberstrass,1-Zimmer,502500.0,12664.0,1
2014,Oberstrass,2-Zimmer,912440.0,9509.0,2
2014,Oberstrass,3-Zimmer,1527500.0,14382.5,3
2014,Oberstrass,4-Zimmer,1188500.0,11847.0,4
2014,Oberstrass,5-Zimmer,2224720.0,18750.0,5
2014,Oberstrass,6-Zimmer und mehr,2690000.0,15669.0,6
2014,Kreis 7,1-Zimmer,380000.0,10318.0,1
2014,Kreis 7,2-Zimmer,707800.0,11911.0,2
2014,Kreis 7,3-Zimmer,1277500.0,12430.0,3
2014,Kreis 7,4-Zimmer,1632500.0,13431.0,4
2014,Kreis 7,5-Zimmer,2202500.0,14000.0,5
2014,Kreis 7,6-Zimmer und mehr,3299000.0,12837.0,6
2014,Fluntern,1-Zimmer,605000.0,14146.0,1
2014,Fluntern,2-Zimmer,803100.0,22541.0,2
